product_name,baseProduct,product_price_currency,product_price_formatted,product_price_type,product_price_value,badges,categories,category_codes,option_code,option_productName,option_sellable,option_stock_status,option_price_value,color_name,color_value,size
"Ebb to Street Tank Top *Light Support, B/C Cup",PROD2380186_LULU,AED,AED 315.00,BUY,315.0,New,"New in, Women's Yoga Tops, The Pink Edit, Womens, Root Lululemon, Women's Tank Tops, The Winter Drop, Summer Shop, Seasonal, Women's Tops, Sports Clothing for Women, Travel Edit, Yoga Clothes for Women, Tennis Clothes for Women","new, yoga-tops, the-pink-edit, women, root-0, womens-tank-tops, the-winter-drop, summer-shop, edits, womens-tops, womens-activity, travel-edit, women-activity-yoga, women-activity-tennis",FUA0100740D,"Ebb to Street Tank Top *Light Support, B/C Cup",True,lowStock,220.0,RASPBERRY COULIS,color-raspberry-coulis,10
"Ebb to Street Tank Top *Light Support, B/C Cup",PROD2380186_LULU,AED,AED 315.00,BUY,315.0,New,"New in, Women's Yoga Tops, The Pink Edit, Womens, Root Lululemon, Women's Tank Tops, The Winter Drop, Summer Shop, Seasonal, Women's Tops, Sports Clothing for Women, Travel Edit, Yoga Clothes for Women, Tennis Clothes for Women","new, yoga-tops, the-pink-edit, women, root-0, womens-tank-tops, the-winter-drop, summer-shop, edits, womens-tops, womens-activity, travel-edit, women-activity-yoga, women-activity-tennis",FUA0100735D,"Ebb to Street Tank Top *Light Support, B/C Cup",True,lowStock,220.0,CHILLED GRAPE,color-chilled-grape,10
"Ebb to Street Tank Top *Light Support, B/C Cup",PROD2380186_LULU,AED,AED 315.00,BUY,315.0,New,"New in, Women's Yoga Tops, The Pink Edit, Womens, Root Lululemon, Women's Tank Tops, The Winter Drop, Summer Shop, Seasonal, Women's Tops, Sports Clothing for Women, Travel Edit, Yoga Clothes for Women, Tennis Clothes for Women","new, yoga-tops, the-pink-edit, women, root-0, womens-tank-tops, the-winter-drop, summer-shop, edits, womens-tops, womens-activity, travel-edit, women-activity-yoga, women-activity-tennis",FUA0100746D,"Ebb to Street Tank Top *Light Support, B/C Cup",True,lowStock,315.0,LAVENDER FROST,color-lavender-frost,10
"Ebb to Street Tank Top *Light Support, B/C Cup",PROD2380186_LULU,AED,AED 315.00,BUY,315.0,New,"New in, Women's Yoga Tops, The Pink Edit, Womens, Root Lululemon, Women's Tank Tops, The Winter Drop, Summer Shop, Seasonal, Women's Tops, Sports Clothing for Women, Travel Edit, Yoga Clothes for Women, Tennis Clothes for Women","new, yoga-tops, the-pink-edit, women, root-0, womens-tank-tops, the-winter-drop, summer-shop, edits, womens-tops, womens-activity, travel-edit, women-activity-yoga, women-activity-tennis",FUA0101961D,"Ebb to Street Tank Top *Light Support, B/C Cup",True,inStock,315.0,FOG GREEN,color-fog-green,4
"Ebb to Street Tank Top *Light Support, B/C Cup",PROD2380186_LULU,AED,AED 315.00,BUY,315.0,New,"New in, Women's Yoga Tops, The Pink Edit, Womens, Root Lululemon, Women's Tank Tops, The Winter Drop, Summer Shop, Seasonal, Women's Tops, Sports Clothing for Women, Travel Edit, Yoga Clothes for Women, Tennis Clothes for Women","new, yoga-tops, the-pink-edit, women, root-0, womens-tank-tops, the-winter-drop, summer-shop, edits, womens-tops, womens-activity, travel-edit, women-activity-yoga, women-activity-tennis",FUA0101957D,"Ebb to Street Tank Top *Light Support, B/C Cup",True,inStock,315.0,WARM ASH GREY,color-warm-ash-grey,8
License to Train Jogger *Regular,PROD9600638_LULU,AED,AED 595.00,BUY,595.0,New,"New in, Men's Joggers, Gift Ideas, Winter Edit, The Winter Edit, Root Lululemon, Summer Shop, Men's On The Move, Mens, Men's Tracksuit Bottoms, Men's Collections, Men's Pants, Seasonal, Lululemon Essentials, Men's Back To School, Travel Edit, Gifts For Working Out, Men's Online Exclusives, Training Clothes for Men, Gifts, The Fall Edit, Hiking Clothes for Men, Men's Bottoms, Men's Winter Essentials, Sports Clothing for Men","new, mens-joggers, gift-ideas, winter-treats, winter-gifts, root-0, summer-shop, men-activity-on-the-move, men, mens-tracksuit-bottoms, men-collections, mens-pants, edits, the-essentials, back-to-school-men, travel-edit, gifts-for-working-out, men-collections-online-exclusives, men-activity-training, gifts, the-fall-edit, men-activity-hiking, mentraining-bottoms, men-winter-essentials, men-activity",UPV0975899,License to Train Jogger *Regular,True,inStock,595.0,RAW LINEN,color-raw-linen,XL
License to Train Jogger *Regular,PROD9600638_LULU,AED,AED 595.00,BUY,595.0,New,"New in, Men's Joggers, Gift Ideas, Winter Edit, The Winter Edit, Root Lululemon, Summer Shop, Men's On The Move, Mens, Men's Tracksuit Bottoms, Men's Collections, Men's Pants, Seasonal, Lululemon Essentials, Men's Back To School, Travel Edit, Gifts For Working Out, Men's Online Exclusives, Training Clothes for Men, Gifts, The Fall Edit, Hiking Clothes for Men, Men's Bottoms, Men's Winter Essentials, Sports Clothing for Men","new, mens-joggers, gift-ideas, winter-treats, winter-gifts, root-0, summer-shop, men-activity-on-the-move, men, mens-tracksuit-bottoms, men-collections, mens-pants, edits, the-essentials, back-to-school-men, travel-edit, gifts-for-working-out, men-collections-online-exclusives, men-activity-training, gifts, the-fall-edit, men-activity-hiking, mentraining-bottoms, men-winter-essentials, men-activity",UPV0898068,License to Train Jogger *Regular,True,inStock,595.0,BLACK,Color-Black,L
License to Train Jogger *Regular,PROD9600638_LULU,AED,AED 595.00,BUY,595.0,New,"New in, Men's Joggers, Gift Ideas, Winter Edit, The Winter Edit, Root Lululemon, Summer Shop, Men's On The Move, Mens, Men's Tracksuit Bottoms, Men's Collections, Men's Pants, Seasonal, Lululemon Essentials, Men's Back To School, Travel Edit, Gifts For Working Out, Men's Online Exclusives, Training Clothes for Men, Gifts, The Fall Edit, Hiking Clothes for Men, Men's Bottoms, Men's Winter Essentials, Sports Clothing for Men","new, mens-joggers, gift-ideas, winter-treats, winter-gifts, root-0, summer-shop, men-activity-on-the-move, men, mens-tracksuit-bottoms, men-collections, mens-pants, edits, the-essentials, back-to-school-men, travel-edit, gifts-for-working-out, men-collections-online-exclusives, men-activity-training, gifts, the-fall-edit, men-activity-hiking, mentraining-bottoms, men-winter-essentials, men-activity",UPV0928634,License to Train Jogger *Regular,True,inStock,595.0,GRAPHITE GREY,color-graphite-grey,L
License to Train Jogger *Regular,PROD9600638_LULU,AED,AED 595.00,BUY,595.0,New,"New in, Men's Joggers, Gift Ideas, Winter Edit, The Winter Edit, Root Lululemon, Summer Shop, Men's On The Move, Mens, Men's Tracksuit Bottoms, Men's Collections, Men's Pants, Seasonal, Lululemon Essentials, Men's Back To School, Travel Edit, Gifts For Working Out, Men's Online Exclusives, Training Clothes for Men, Gifts, The Fall Edit, Hiking Clothes for Men, Men's Bottoms, Men's Winter Essentials, Sports Clothing for Men","new, mens-joggers, gift-ideas, winter-treats, winter-gifts, root-0, summer-shop, men-activity-on-the-move, men, mens-tracksuit-bottoms, men-collections, mens-pants, edits, the-essentials, back-to-school-men, travel-edit, gifts-for-working-out, men-collections-online-exclusives, men-activity-training, gifts, the-fall-edit, men-activity-hiking, mentraining-bottoms, men-winter-essentials, men-activity",UPV0958260,License to Train Jogger *Regular,True,inStock,595.0,TRUE NAVY,color-true-navy,L
Layered Long-Sleeve T-Shirt *Tennis Club,PROD11750619_LULU,AED,AED 455.00,BUY,455.0,New,"New in, Women's Hoodies and Sweatshirts, Women's Tops, Sports Clothing for Women, Womens, Root Lululemon, Women's Winter Essentials, Seasonal, Tennis Clothes for Women","new, womens-hoodies-and-sweatshirts, womens-tops, womens-activity, women, root-0, women-winter-essentials, edits, women-activity-tennis",FUA0031321D,Layered Long-Sleeve T-Shirt *Tennis Club,True,lowStock,455.0,TRUE NAVY/WHITE,color-true-navy-white,12
Metal Vent Tech Short-Sleeve Shirt,PROD11710026_LULU,AED,AED 365.00,BUY,365.0,New,"New in, Men's Tops, Root Lululemon, Summer Shop, Mens, Men's T-Shirts, Men's Collections, Seasonal, Eid Edit, Travel Edit, Gifts For Him, Training Clothes for Men, Gifts, The Fall Edit, Metal Vent Tech Collection, The Spring Edit, Running Clothes for Men, Sports Clothing for Men","new, men-tops, root-0, summer-shop, men, mens-t-shirts, men-collections, edits, ramadan-picks, travel-edit, gifts-for-him, men-activity-training, gifts, the-fall-edit, men-collections-metal-vent-tech-shop, the-spring-edit, men-activity-running, men-activity",UPV1278536,Metal Vent Tech Short-Sleeve Shirt,True,lowStock,365.0,RAW LINEN/WHITE,color-raw-linen-white,M
Metal Vent Tech Short-Sleeve Shirt,PROD11710026_LULU,AED,AED 365.00,BUY,365.0,New,"New in, Men's Tops, Root Lululemon, Summer Shop, Mens, Men's T-Shirts, Men's Collections, Seasonal, Eid Edit, Travel Edit, Gifts For Him, Training Clothes for Men, Gifts, The Fall Edit, Metal Vent Tech Collection, The Spring Edit, Running Clothes for Men, Sports Clothing for Men","new, men-tops, root-0, summer-shop, men, mens-t-shirts, men-collections, edits, ramadan-picks, travel-edit, gifts-for-him, men-activity-training, gifts, the-fall-edit, men-collections-metal-vent-tech-shop, the-spring-edit, men-activity-running, men-activity",FUA0097431D,Metal Vent Tech Short-Sleeve Shirt,True,inStock,365.0,STARCH BLUE/POOL PARTY,color-starch-blue-pool-party,M
Metal Vent Tech Short-Sleeve Shirt,PROD11710026_LULU,AED,AED 365.00,BUY,365.0,New,"New in, Men's Tops, Root Lululemon, Summer Shop, Mens, Men's T-Shirts, Men's Collections, Seasonal, Eid Edit, Travel Edit, Gifts For Him, Training Clothes for Men, Gifts, The Fall Edit, Metal Vent Tech Collection, The Spring Edit, Running Clothes for Men, Sports Clothing for Men","new, men-tops, root-0, summer-shop, men, mens-t-shirts, men-collections, edits, ramadan-picks, travel-edit, gifts-for-him, men-activity-training, gifts, the-fall-edit, men-collections-metal-vent-tech-shop, the-spring-edit, men-activity-running, men-activity",FUA0097441D,Metal Vent Tech Short-Sleeve Shirt,True,inStock,365.0,AUTUMN RUST/AUTUMN RUST,color-autumn-rust-autumn-rust,L
Metal Vent Tech Short-Sleeve Shirt,PROD11710026_LULU,AED,AED 365.00,BUY,365.0,New,"New in, Men's Tops, Root Lululemon, Summer Shop, Mens, Men's T-Shirts, Men's Collections, Seasonal, Eid Edit, Travel Edit, Gifts For Him, Training Clothes for Men, Gifts, The Fall Edit, Metal Vent Tech Collection, The Spring Edit, Running Clothes for Men, Sports Clothing for Men","new, men-tops, root-0, summer-shop, men, mens-t-shirts, men-collections, edits, ramadan-picks, travel-edit, gifts-for-him, men-activity-training, gifts, the-fall-edit, men-collections-metal-vent-tech-shop, the-spring-edit, men-activity-running, men-activity",FUA0100635D,Metal Vent Tech Short-Sleeve Shirt,True,lowStock,365.0,VPOR/SOGY,color-vpor-sogy,XXL
Metal Vent Tech Short-Sleeve Shirt,PROD11710026_LULU,AED,AED 365.00,BUY,365.0,New,"New in, Men's Tops, Root Lululemon, Summer Shop, Mens, Men's T-Shirts, Men's Collections, Seasonal, Eid Edit, Travel Edit, Gifts For Him, Training Clothes for Men, Gifts, The Fall Edit, Metal Vent Tech Collection, The Spring Edit, Running Clothes for Men, Sports Clothing for Men","new, men-tops, root-0, summer-shop, men, mens-t-shirts, men-collections, edits, ramadan-picks, travel-edit, gifts-for-him, men-activity-training, gifts, the-fall-edit, men-collections-metal-vent-tech-shop, the-spring-edit, men-activity-running, men-activity",FUA0103947D,Metal Vent Tech Short-Sleeve Shirt,True,lowStock,365.0,TUED/TUED,color-tued-tued,M
Metal Vent Tech Short-Sleeve Shirt,PROD11710026_LULU,AED,AED 365.00,BUY,365.0,New,"New in, Men's Tops, Root Lululemon, Summer Shop, Mens, Men's T-Shirts, Men's Collections, Seasonal, Eid Edit, Travel Edit, Gifts For Him, Training Clothes for Men, Gifts, The Fall Edit, Metal Vent Tech Collection, The Spring Edit, Running Clothes for Men, Sports Clothing for Men","new, men-tops, root-0, summer-shop, men, mens-t-shirts, men-collections, edits, ramadan-picks, travel-edit, gifts-for-him, men-activity-training, gifts, the-fall-edit, men-collections-metal-vent-tech-shop, the-spring-edit, men-activity-running, men-activity",FUA0103499D,Metal Vent Tech Short-Sleeve Shirt,True,lowStock,365.0,LTIV/LTIV,color-ltiv-ltiv,XL
Metal Vent Tech Short-Sleeve Shirt,PROD11710026_LULU,AED,AED 365.00,BUY,365.0,New,"New in, Men's Tops, Root Lululemon, Summer Shop, Mens, Men's T-Shirts, Men's Collections, Seasonal, Eid Edit, Travel Edit, Gifts For Him, Training Clothes for Men, Gifts, The Fall Edit, Metal Vent Tech Collection, The Spring Edit, Running Clothes for Men, Sports Clothing for Men","new, men-tops, root-0, summer-shop, men, mens-t-shirts, men-collections, edits, ramadan-picks, travel-edit, gifts-for-him, men-activity-training, gifts, the-fall-edit, men-collections-metal-vent-tech-shop, the-spring-edit, men-activity-running, men-activity",FUA0103475D,Metal Vent Tech Short-Sleeve Shirt,True,lowStock,365.0,HBLK,Color-HBLK,XL
Metal Vent Tech Short-Sleeve Shirt,PROD11710026_LULU,AED,AED 365.00,BUY,365.0,New,"New in, Men's Tops, Root Lululemon, Summer Shop, Mens, Men's T-Shirts, Men's Collections, Seasonal, Eid Edit, Travel Edit, Gifts For Him, Training Clothes for Men, Gifts, The Fall Edit, Metal Vent Tech Collection, The Spring Edit, Running Clothes for Men, Sports Clothing for Men","new, men-tops, root-0, summer-shop, men, mens-t-shirts, men-collections, edits, ramadan-picks, travel-edit, gifts-for-him, men-activity-training, gifts, the-fall-edit, men-collections-metal-vent-tech-shop, the-spring-edit, men-activity-running, men-activity",FUA0103471D,Metal Vent Tech Short-Sleeve Shirt,True,lowStock,365.0,SHOK/WHT,color-shok-wht,XXL
Metal Vent Tech Short-Sleeve Shirt,PROD11710026_LULU,AED,AED 365.00,BUY,365.0,New,"New in, Men's Tops, Root Lululemon, Summer Shop, Mens, Men's T-Shirts, Men's Collections, Seasonal, Eid Edit, Travel Edit, Gifts For Him, Training Clothes for Men, Gifts, The Fall Edit, Metal Vent Tech Collection, The Spring Edit, Running Clothes for Men, Sports Clothing for Men","new, men-tops, root-0, summer-shop, men, mens-t-shirts, men-collections, edits, ramadan-picks, travel-edit, gifts-for-him, men-activity-training, gifts, the-fall-edit, men-collections-metal-vent-tech-shop, the-spring-edit, men-activity-running, men-activity",FUA0029881D,Metal Vent Tech Short-Sleeve Shirt,True,lowStock,365.0,WHITE/WHITE,color-white-white,S
Metal Vent Tech Short-Sleeve Shirt,PROD11710026_LULU,AED,AED 365.00,BUY,365.0,New,"New in, Men's Tops, Root Lululemon, Summer Shop, Mens, Men's T-Shirts, Men's Collections, Seasonal, Eid Edit, Travel Edit, Gifts For Him, Training Clothes for Men, Gifts, The Fall Edit, Metal Vent Tech Collection, The Spring Edit, Running Clothes for Men, Sports Clothing for Men","new, men-tops, root-0, summer-shop, men, mens-t-shirts, men-collections, edits, ramadan-picks, travel-edit, gifts-for-him, men-activity-training, gifts, the-fall-edit, men-collections-metal-vent-tech-shop, the-spring-edit, men-activity-running, men-activity",FUA0029886D,Metal Vent Tech Short-Sleeve Shirt,True,inStock,365.0,SLATE/WHITE,color-slate-white,M
Metal Vent Tech Short-Sleeve Shirt,PROD11710026_LULU,AED,AED 365.00,BUY,365.0,New,"New in, Men's Tops, Root Lululemon, Summer Shop, Mens, Men's T-Shirts, Men's Collections, Seasonal, Eid Edit, Travel Edit, Gifts For Him, Training Clothes for Men, Gifts, The Fall Edit, Metal Vent Tech Collection, The Spring Edit, Running Clothes for Men, Sports Clothing for Men","new, men-tops, root-0, summer-shop, men, mens-t-shirts, men-collections, edits, ramadan-picks, travel-edit, gifts-for-him, men-activity-training, gifts, the-fall-edit, men-collections-metal-vent-tech-shop, the-spring-edit, men-activity-running, men-activity",FUA0063376D,Metal Vent Tech Short-Sleeve Shirt,True,lowStock,255.0,CEBL/BLWL,color-cebl-blwl,XXL
Metal Vent Tech Short-Sleeve Shirt,PROD11710026_LULU,AED,AED 365.00,BUY,365.0,New,"New in, Men's Tops, Root Lululemon, Summer Shop, Mens, Men's T-Shirts, Men's Collections, Seasonal, Eid Edit, Travel Edit, Gifts For Him, Training Clothes for Men, Gifts, The Fall Edit, Metal Vent Tech Collection, The Spring Edit, Running Clothes for Men, Sports Clothing for Men","new, men-tops, root-0, summer-shop, men, mens-t-shirts, men-collections, edits, ramadan-picks, travel-edit, gifts-for-him, men-activity-training, gifts, the-fall-edit, men-collections-metal-vent-tech-shop, the-spring-edit, men-activity-running, men-activity",FUA0063256D,Metal Vent Tech Short-Sleeve Shirt,True,lowStock,365.0,ANCHOR/GREY SAGE,color-anchor-grey-sage,XXL
Metal Vent Tech Short-Sleeve Shirt,PROD11710026_LULU,AED,AED 365.00,BUY,365.0,New,"New in, Men's Tops, Root Lululemon, Summer Shop, Mens, Men's T-Shirts, Men's Collections, Seasonal, Eid Edit, Travel Edit, Gifts For Him, Training Clothes for Men, Gifts, The Fall Edit, Metal Vent Tech Collection, The Spring Edit, Running Clothes for Men, Sports Clothing for Men","new, men-tops, root-0, summer-shop, men, mens-t-shirts, men-collections, edits, ramadan-picks, travel-edit, gifts-for-him, men-activity-training, gifts, the-fall-edit, men-collections-metal-vent-tech-shop, the-spring-edit, men-activity-running, men-activity",FUA0086718D,Metal Vent Tech Short-Sleeve Shirt,True,lowStock,255.0,GREY SAGE/GREY SAGE,color-grey-sage-grey-sage,XXL
Metal Vent Tech Short-Sleeve Shirt,PROD11710026_LULU,AED,AED 365.00,BUY,365.0,New,"New in, Men's Tops, Root Lululemon, Summer Shop, Mens, Men's T-Shirts, Men's Collections, Seasonal, Eid Edit, Travel Edit, Gifts For Him, Training Clothes for Men, Gifts, The Fall Edit, Metal Vent Tech Collection, The Spring Edit, Running Clothes for Men, Sports Clothing for Men","new, men-tops, root-0, summer-shop, men, mens-t-shirts, men-collections, edits, ramadan-picks, travel-edit, gifts-for-him, men-activity-training, gifts, the-fall-edit, men-collections-metal-vent-tech-shop, the-spring-edit, men-activity-running, men-activity",FUA0086724D,Metal Vent Tech Short-Sleeve Shirt,True,lowStock,255.0,LTIV/SHOK,color-ltiv-shok,XXL
Metal Vent Tech Short-Sleeve Shirt,PROD11710026_LULU,AED,AED 365.00,BUY,365.0,New,"New in, Men's Tops, Root Lululemon, Summer Shop, Mens, Men's T-Shirts, Men's Collections, Seasonal, Eid Edit, Travel Edit, Gifts For Him, Training Clothes for Men, Gifts, The Fall Edit, Metal Vent Tech Collection, The Spring Edit, Running Clothes for Men, Sports Clothing for Men","new, men-tops, root-0, summer-shop, men, mens-t-shirts, men-collections, edits, ramadan-picks, travel-edit, gifts-for-him, men-activity-training, gifts, the-fall-edit, men-collections-metal-vent-tech-shop, the-spring-edit, men-activity-running, men-activity",UPV1278558,Metal Vent Tech Short-Sleeve Shirt,True,lowStock,365.0,MINERAL BLUE/TRUE NAVY,color-mineral-blue-true-navy,S
Metal Vent Tech Short-Sleeve Shirt,PROD11710026_LULU,AED,AED 365.00,BUY,365.0,New,"New in, Men's Tops, Root Lululemon, Summer Shop, Mens, Men's T-Shirts, Men's Collections, Seasonal, Eid Edit, Travel Edit, Gifts For Him, Training Clothes for Men, Gifts, The Fall Edit, Metal Vent Tech Collection, The Spring Edit, Running Clothes for Men, Sports Clothing for Men","new, men-tops, root-0, summer-shop, men, mens-t-shirts, men-collections, edits, ramadan-picks, travel-edit, gifts-for-him, men-activity-training, gifts, the-fall-edit, men-collections-metal-vent-tech-shop, the-spring-edit, men-activity-running, men-activity",UPV1278594,Metal Vent Tech Short-Sleeve Shirt,True,inStock,365.0,GRAPHITE GREY/BLACK,color-graphite-grey-black,XXL
