product_name,baseProduct,product_price_currency,product_price_formatted,product_price_type,product_price_value,badges,categories,category_codes,option_code,option_productName,option_sellable,option_stock_status,option_price_value,color_name,color_value,size
"Ebb to Street Tank Top *Light Support, B/C Cup",PROD2380186_LULU,AED,AED 315.00,BUY,315.0,New,"New in, Women's Yoga Tops, The Pink Edit, Womens, Root Lululemon, Women's Tank Tops, The Winter Drop, Summer Shop, Seasonal, Women's Tops, Sports Clothing for Women, Travel Edit, Yoga Clothes for Women, Tennis Clothes for Women","new, yoga-tops, the-pink-edit, women, root-0, womens-tank-tops, the-winter-drop, summer-shop, edits, womens-tops, womens-activity, travel-edit, women-activity-yoga, women-activity-tennis",FUA0099351D,"Ebb to Street Tank Top *Light Support, B/C Cup",True,inStock,315.0,RCGR,color-rcgr,4
"Ebb to Street Tank Top *Light Support, B/C Cup",PROD2380186_LULU,AED,AED 315.00,BUY,315.0,New,"New in, Women's Yoga Tops, The Pink Edit, Womens, Root Lululemon, Women's Tank Tops, The Winter Drop, Summer Shop, Seasonal, Women's Tops, Sports Clothing for Women, Travel Edit, Yoga Clothes for Women, Tennis Clothes for Women","new, yoga-tops, the-pink-edit, women, root-0, womens-tank-tops, the-winter-drop, summer-shop, edits, womens-tops, womens-activity, travel-edit, women-activity-yoga, women-activity-tennis",UPV1036185,"Ebb to Street Tank Top *Light Support, B/C Cup",True,lowStock,315.0,BLACK,Color-Black,14
"Ebb to Street Tank Top *Light Support, B/C Cup",PROD2380186_LULU,AED,AED 315.00,BUY,315.0,New,"New in, Women's Yoga Tops, The Pink Edit, Womens, Root Lululemon, Women's Tank Tops, The Winter Drop, Summer Shop, Seasonal, Women's Tops, Sports Clothing for Women, Travel Edit, Yoga Clothes for Women, Tennis Clothes for Women","new, yoga-tops, the-pink-edit, women, root-0, womens-tank-tops, the-winter-drop, summer-shop, edits, womens-tops, womens-activity, travel-edit, women-activity-yoga, women-activity-tennis",UPV1036187,"Ebb to Street Tank Top *Light Support, B/C Cup",True,inStock,315.0,WHITE,Color-White,14
"Ebb to Street Tank Top *Light Support, B/C Cup",PROD2380186_LULU,AED,AED 315.00,BUY,315.0,New,"New in, Women's Yoga Tops, The Pink Edit, Womens, Root Lululemon, Women's Tank Tops, The Winter Drop, Summer Shop, Seasonal, Women's Tops, Sports Clothing for Women, Travel Edit, Yoga Clothes for Women, Tennis Clothes for Women","new, yoga-tops, the-pink-edit, women, root-0, womens-tank-tops, the-winter-drop, summer-shop, edits, womens-tops, womens-activity, travel-edit, women-activity-yoga, women-activity-tennis",FUA0064145D,"Ebb to Street Tank Top *Light Support, B/C Cup",True,lowStock,220.0,PSNT,color-psnt,4
"Ebb to Street Tank Top *Light Support, B/C Cup",PROD2380186_LULU,AED,AED 315.00,BUY,315.0,New,"New in, Women's Yoga Tops, The Pink Edit, Womens, Root Lululemon, Women's Tank Tops, The Winter Drop, Summer Shop, Seasonal, Women's Tops, Sports Clothing for Women, Travel Edit, Yoga Clothes for Women, Tennis Clothes for Women","new, yoga-tops, the-pink-edit, women, root-0, womens-tank-tops, the-winter-drop, summer-shop, edits, womens-tops, womens-activity, travel-edit, women-activity-yoga, women-activity-tennis",FUA0064149D,"Ebb to Street Tank Top *Light Support, B/C Cup",True,lowStock,220.0,NIGHTFALL,Color-Nightfall,12
"Ebb to Street Tank Top *Light Support, B/C Cup",PROD2380186_LULU,AED,AED 315.00,BUY,315.0,New,"New in, Women's Yoga Tops, The Pink Edit, Womens, Root Lululemon, Women's Tank Tops, The Winter Drop, Summer Shop, Seasonal, Women's Tops, Sports Clothing for Women, Travel Edit, Yoga Clothes for Women, Tennis Clothes for Women","new, yoga-tops, the-pink-edit, women, root-0, womens-tank-tops, the-winter-drop, summer-shop, edits, womens-tops, womens-activity, travel-edit, women-activity-yoga, women-activity-tennis",FUA0084387D,"Ebb to Street Tank Top *Light Support, B/C Cup",True,lowStock,220.0,PKTD,color-pktd,8
"Ebb to Street Tank Top *Light Support, B/C Cup",PROD2380186_LULU,AED,AED 315.00,BUY,315.0,New,"New in, Women's Yoga Tops, The Pink Edit, Womens, Root Lululemon, Women's Tank Tops, The Winter Drop, Summer Shop, Seasonal, Women's Tops, Sports Clothing for Women, Travel Edit, Yoga Clothes for Women, Tennis Clothes for Women","new, yoga-tops, the-pink-edit, women, root-0, womens-tank-tops, the-winter-drop, summer-shop, edits, womens-tops, womens-activity, travel-edit, women-activity-yoga, women-activity-tennis",FUA0100740D,"Ebb to Street Tank Top *Light Support, B/C Cup",True,lowStock,220.0,RASPBERRY COULIS,color-raspberry-coulis,10
"Ebb to Street Tank Top *Light Support, B/C Cup",PROD2380186_LULU,AED,AED 315.00,BUY,315.0,New,"New in, Women's Yoga Tops, The Pink Edit, Womens, Root Lululemon, Women's Tank Tops, The Winter Drop, Summer Shop, Seasonal, Women's Tops, Sports Clothing for Women, Travel Edit, Yoga Clothes for Women, Tennis Clothes for Women","new, yoga-tops, the-pink-edit, women, root-0, womens-tank-tops, the-winter-drop, summer-shop, edits, womens-tops, womens-activity, travel-edit, women-activity-yoga, women-activity-tennis",FUA0100735D,"Ebb to Street Tank Top *Light Support, B/C Cup",True,lowStock,220.0,CHILLED GRAPE,color-chilled-grape,10
"Ebb to Street Tank Top *Light Support, B/C Cup",PROD2380186_LULU,AED,AED 315.00,BUY,315.0,New,"New in, Women's Yoga Tops, The Pink Edit, Womens, Root Lululemon, Women's Tank Tops, The Winter Drop, Summer Shop, Seasonal, Women's Tops, Sports Clothing for Women, Travel Edit, Yoga Clothes for Women, Tennis Clothes for Women","new, yoga-tops, the-pink-edit, women, root-0, womens-tank-tops, the-winter-drop, summer-shop, edits, womens-tops, womens-activity, travel-edit, women-activity-yoga, women-activity-tennis",FUA0100750D,"Ebb to Street Tank Top *Light Support, B/C Cup",True,lowStock,315.0,LAVENDER FROST,color-lavender-frost,6
"Ebb to Street Tank Top *Light Support, B/C Cup",PROD2380186_LULU,AED,AED 315.00,BUY,315.0,New,"New in, Women's Yoga Tops, The Pink Edit, Womens, Root Lululemon, Women's Tank Tops, The Winter Drop, Summer Shop, Seasonal, Women's Tops, Sports Clothing for Women, Travel Edit, Yoga Clothes for Women, Tennis Clothes for Women","new, yoga-tops, the-pink-edit, women, root-0, womens-tank-tops, the-winter-drop, summer-shop, edits, womens-tops, womens-activity, travel-edit, women-activity-yoga, women-activity-tennis",FUA0101961D,"Ebb to Street Tank Top *Light Support, B/C Cup",True,inStock,315.0,FOG GREEN,color-fog-green,4
"Ebb to Street Tank Top *Light Support, B/C Cup",PROD2380186_LULU,AED,AED 315.00,BUY,315.0,New,"New in, Women's Yoga Tops, The Pink Edit, Womens, Root Lululemon, Women's Tank Tops, The Winter Drop, Summer Shop, Seasonal, Women's Tops, Sports Clothing for Women, Travel Edit, Yoga Clothes for Women, Tennis Clothes for Women","new, yoga-tops, the-pink-edit, women, root-0, womens-tank-tops, the-winter-drop, summer-shop, edits, womens-tops, womens-activity, travel-edit, women-activity-yoga, women-activity-tennis",FUA0101957D,"Ebb to Street Tank Top *Light Support, B/C Cup",True,inStock,315.0,WARM ASH GREY,color-warm-ash-grey,8
"Wunder Train Strappy Racer Bra *Light Support, A/B Cup",PROD11520056_LULU,AED,AED 270.00,BUY,270.0,New,"New in, Sports Bras, Sports Clothing for Women, Training Clothes for Women, Womens, Root Lululemon, Travel Edit, Summer Shop, Running Clothes for Women, Women's Collections, Seasonal, Wunder Train Collection","new, womens-sports-bras, womens-activity, women-activity-training, women, root-0, travel-edit, summer-shop, women-activity-running, womens-collections, edits, wunder-train-collection",UPV1239986,"Wunder Train Strappy Racer Bra *Light Support, A/B Cup",True,lowStock,270.0,WHITE,Color-White,12
"Wunder Train Strappy Racer Bra *Light Support, A/B Cup",PROD11520056_LULU,AED,AED 270.00,BUY,270.0,New,"New in, Sports Bras, Sports Clothing for Women, Training Clothes for Women, Womens, Root Lululemon, Travel Edit, Summer Shop, Running Clothes for Women, Women's Collections, Seasonal, Wunder Train Collection","new, womens-sports-bras, womens-activity, women-activity-training, women, root-0, travel-edit, summer-shop, women-activity-running, womens-collections, edits, wunder-train-collection",FUA0097187D,"Wunder Train Strappy Racer Bra *Light Support, A/B Cup",True,inStock,270.0,RCGR,color-rcgr,8
"Wunder Train Strappy Racer Bra *Light Support, A/B Cup",PROD11520056_LULU,AED,AED 270.00,BUY,270.0,New,"New in, Sports Bras, Sports Clothing for Women, Training Clothes for Women, Womens, Root Lululemon, Travel Edit, Summer Shop, Running Clothes for Women, Women's Collections, Seasonal, Wunder Train Collection","new, womens-sports-bras, womens-activity, women-activity-training, women, root-0, travel-edit, summer-shop, women-activity-running, womens-collections, edits, wunder-train-collection",FUA0097219D,"Wunder Train Strappy Racer Bra *Light Support, A/B Cup",True,lowStock,270.0,POOL,color-pool,6
"Wunder Train Strappy Racer Bra *Light Support, A/B Cup",PROD11520056_LULU,AED,AED 270.00,BUY,270.0,New,"New in, Sports Bras, Sports Clothing for Women, Training Clothes for Women, Womens, Root Lululemon, Travel Edit, Summer Shop, Running Clothes for Women, Women's Collections, Seasonal, Wunder Train Collection","new, womens-sports-bras, womens-activity, women-activity-training, women, root-0, travel-edit, summer-shop, women-activity-running, womens-collections, edits, wunder-train-collection",UPV1239901,"Wunder Train Strappy Racer Bra *Light Support, A/B Cup",True,inStock,270.0,BLACK,Color-Black,10
"Wunder Train Strappy Racer Bra *Light Support, A/B Cup",PROD11520056_LULU,AED,AED 270.00,BUY,270.0,New,"New in, Sports Bras, Sports Clothing for Women, Training Clothes for Women, Womens, Root Lululemon, Travel Edit, Summer Shop, Running Clothes for Women, Women's Collections, Seasonal, Wunder Train Collection","new, womens-sports-bras, womens-activity, women-activity-training, women, root-0, travel-edit, summer-shop, women-activity-running, womens-collections, edits, wunder-train-collection",FUA0097179D,"Wunder Train Strappy Racer Bra *Light Support, A/B Cup",True,inStock,270.0,TRUE NAVY,color-true-navy,6
"Wunder Train Strappy Racer Bra *Light Support, A/B Cup",PROD11520056_LULU,AED,AED 270.00,BUY,270.0,New,"New in, Sports Bras, Sports Clothing for Women, Training Clothes for Women, Womens, Root Lululemon, Travel Edit, Summer Shop, Running Clothes for Women, Women's Collections, Seasonal, Wunder Train Collection","new, womens-sports-bras, womens-activity, women-activity-training, women, root-0, travel-edit, summer-shop, women-activity-running, womens-collections, edits, wunder-train-collection",FUA0097221D,"Wunder Train Strappy Racer Bra *Light Support, A/B Cup",True,lowStock,185.0,RASPBERRY COULIS,color-raspberry-coulis,10
Metal Vent Tech Short-Sleeve Shirt,PROD11710026_LULU,AED,AED 365.00,BUY,365.0,New,"New in, Men's Tops, Root Lululemon, Summer Shop, Mens, Men's T-Shirts, Men's Collections, Seasonal, Eid Edit, Travel Edit, Gifts For Him, Training Clothes for Men, Gifts, The Fall Edit, Metal Vent Tech Collection, The Spring Edit, Running Clothes for Men, Sports Clothing for Men","new, men-tops, root-0, summer-shop, men, mens-t-shirts, men-collections, edits, ramadan-picks, travel-edit, gifts-for-him, men-activity-training, gifts, the-fall-edit, men-collections-metal-vent-tech-shop, the-spring-edit, men-activity-running, men-activity",UPV1278536,Metal Vent Tech Short-Sleeve Shirt,True,lowStock,365.0,RAW LINEN/WHITE,color-raw-linen-white,M
Metal Vent Tech Short-Sleeve Shirt,PROD11710026_LULU,AED,AED 365.00,BUY,365.0,New,"New in, Men's Tops, Root Lululemon, Summer Shop, Mens, Men's T-Shirts, Men's Collections, Seasonal, Eid Edit, Travel Edit, Gifts For Him, Training Clothes for Men, Gifts, The Fall Edit, Metal Vent Tech Collection, The Spring Edit, Running Clothes for Men, Sports Clothing for Men","new, men-tops, root-0, summer-shop, men, mens-t-shirts, men-collections, edits, ramadan-picks, travel-edit, gifts-for-him, men-activity-training, gifts, the-fall-edit, men-collections-metal-vent-tech-shop, the-spring-edit, men-activity-running, men-activity",FUA0097431D,Metal Vent Tech Short-Sleeve Shirt,True,inStock,365.0,STARCH BLUE/POOL PARTY,color-starch-blue-pool-party,M
Metal Vent Tech Short-Sleeve Shirt,PROD11710026_LULU,AED,AED 365.00,BUY,365.0,New,"New in, Men's Tops, Root Lululemon, Summer Shop, Mens, Men's T-Shirts, Men's Collections, Seasonal, Eid Edit, Travel Edit, Gifts For Him, Training Clothes for Men, Gifts, The Fall Edit, Metal Vent Tech Collection, The Spring Edit, Running Clothes for Men, Sports Clothing for Men","new, men-tops, root-0, summer-shop, men, mens-t-shirts, men-collections, edits, ramadan-picks, travel-edit, gifts-for-him, men-activity-training, gifts, the-fall-edit, men-collections-metal-vent-tech-shop, the-spring-edit, men-activity-running, men-activity",FUA0097441D,Metal Vent Tech Short-Sleeve Shirt,True,inStock,365.0,AUTUMN RUST/AUTUMN RUST,color-autumn-rust-autumn-rust,L
Metal Vent Tech Short-Sleeve Shirt,PROD11710026_LULU,AED,AED 365.00,BUY,365.0,New,"New in, Men's Tops, Root Lululemon, Summer Shop, Mens, Men's T-Shirts, Men's Collections, Seasonal, Eid Edit, Travel Edit, Gifts For Him, Training Clothes for Men, Gifts, The Fall Edit, Metal Vent Tech Collection, The Spring Edit, Running Clothes for Men, Sports Clothing for Men","new, men-tops, root-0, summer-shop, men, mens-t-shirts, men-collections, edits, ramadan-picks, travel-edit, gifts-for-him, men-activity-training, gifts, the-fall-edit, men-collections-metal-vent-tech-shop, the-spring-edit, men-activity-running, men-activity",FUA0103947D,Metal Vent Tech Short-Sleeve Shirt,True,inStock,365.0,TUED/TUED,color-tued-tued,M
Metal Vent Tech Short-Sleeve Shirt,PROD11710026_LULU,AED,AED 365.00,BUY,365.0,New,"New in, Men's Tops, Root Lululemon, Summer Shop, Mens, Men's T-Shirts, Men's Collections, Seasonal, Eid Edit, Travel Edit, Gifts For Him, Training Clothes for Men, Gifts, The Fall Edit, Metal Vent Tech Collection, The Spring Edit, Running Clothes for Men, Sports Clothing for Men","new, men-tops, root-0, summer-shop, men, mens-t-shirts, men-collections, edits, ramadan-picks, travel-edit, gifts-for-him, men-activity-training, gifts, the-fall-edit, men-collections-metal-vent-tech-shop, the-spring-edit, men-activity-running, men-activity",FUA0100635D,Metal Vent Tech Short-Sleeve Shirt,True,lowStock,365.0,VPOR/SOGY,color-vpor-sogy,XXL
Metal Vent Tech Short-Sleeve Shirt,PROD11710026_LULU,AED,AED 365.00,BUY,365.0,New,"New in, Men's Tops, Root Lululemon, Summer Shop, Mens, Men's T-Shirts, Men's Collections, Seasonal, Eid Edit, Travel Edit, Gifts For Him, Training Clothes for Men, Gifts, The Fall Edit, Metal Vent Tech Collection, The Spring Edit, Running Clothes for Men, Sports Clothing for Men","new, men-tops, root-0, summer-shop, men, mens-t-shirts, men-collections, edits, ramadan-picks, travel-edit, gifts-for-him, men-activity-training, gifts, the-fall-edit, men-collections-metal-vent-tech-shop, the-spring-edit, men-activity-running, men-activity",FUA0103499D,Metal Vent Tech Short-Sleeve Shirt,True,lowStock,365.0,LTIV/LTIV,color-ltiv-ltiv,XL
Metal Vent Tech Short-Sleeve Shirt,PROD11710026_LULU,AED,AED 365.00,BUY,365.0,New,"New in, Men's Tops, Root Lululemon, Summer Shop, Mens, Men's T-Shirts, Men's Collections, Seasonal, Eid Edit, Travel Edit, Gifts For Him, Training Clothes for Men, Gifts, The Fall Edit, Metal Vent Tech Collection, The Spring Edit, Running Clothes for Men, Sports Clothing for Men","new, men-tops, root-0, summer-shop, men, mens-t-shirts, men-collections, edits, ramadan-picks, travel-edit, gifts-for-him, men-activity-training, gifts, the-fall-edit, men-collections-metal-vent-tech-shop, the-spring-edit, men-activity-running, men-activity",FUA0103472D,Metal Vent Tech Short-Sleeve Shirt,True,inStock,365.0,HBLK,Color-HBLK,L
Metal Vent Tech Short-Sleeve Shirt,PROD11710026_LULU,AED,AED 365.00,BUY,365.0,New,"New in, Men's Tops, Root Lululemon, Summer Shop, Mens, Men's T-Shirts, Men's Collections, Seasonal, Eid Edit, Travel Edit, Gifts For Him, Training Clothes for Men, Gifts, The Fall Edit, Metal Vent Tech Collection, The Spring Edit, Running Clothes for Men, Sports Clothing for Men","new, men-tops, root-0, summer-shop, men, mens-t-shirts, men-collections, edits, ramadan-picks, travel-edit, gifts-for-him, men-activity-training, gifts, the-fall-edit, men-collections-metal-vent-tech-shop, the-spring-edit, men-activity-running, men-activity",FUA0103469D,Metal Vent Tech Short-Sleeve Shirt,True,inStock,365.0,SHOK/WHT,color-shok-wht,XL
Metal Vent Tech Short-Sleeve Shirt,PROD11710026_LULU,AED,AED 365.00,BUY,365.0,New,"New in, Men's Tops, Root Lululemon, Summer Shop, Mens, Men's T-Shirts, Men's Collections, Seasonal, Eid Edit, Travel Edit, Gifts For Him, Training Clothes for Men, Gifts, The Fall Edit, Metal Vent Tech Collection, The Spring Edit, Running Clothes for Men, Sports Clothing for Men","new, men-tops, root-0, summer-shop, men, mens-t-shirts, men-collections, edits, ramadan-picks, travel-edit, gifts-for-him, men-activity-training, gifts, the-fall-edit, men-collections-metal-vent-tech-shop, the-spring-edit, men-activity-running, men-activity",UPV1278558,Metal Vent Tech Short-Sleeve Shirt,True,lowStock,365.0,MINERAL BLUE/TRUE NAVY,color-mineral-blue-true-navy,S
Metal Vent Tech Short-Sleeve Shirt,PROD11710026_LULU,AED,AED 365.00,BUY,365.0,New,"New in, Men's Tops, Root Lululemon, Summer Shop, Mens, Men's T-Shirts, Men's Collections, Seasonal, Eid Edit, Travel Edit, Gifts For Him, Training Clothes for Men, Gifts, The Fall Edit, Metal Vent Tech Collection, The Spring Edit, Running Clothes for Men, Sports Clothing for Men","new, men-tops, root-0, summer-shop, men, mens-t-shirts, men-collections, edits, ramadan-picks, travel-edit, gifts-for-him, men-activity-training, gifts, the-fall-edit, men-collections-metal-vent-tech-shop, the-spring-edit, men-activity-running, men-activity",UPV1278529,Metal Vent Tech Short-Sleeve Shirt,True,inStock,365.0,GRAPHITE GREY/BLACK,color-graphite-grey-black,M
Metal Vent Tech Short-Sleeve Shirt,PROD11710026_LULU,AED,AED 365.00,BUY,365.0,New,"New in, Men's Tops, Root Lululemon, Summer Shop, Mens, Men's T-Shirts, Men's Collections, Seasonal, Eid Edit, Travel Edit, Gifts For Him, Training Clothes for Men, Gifts, The Fall Edit, Metal Vent Tech Collection, The Spring Edit, Running Clothes for Men, Sports Clothing for Men","new, men-tops, root-0, summer-shop, men, mens-t-shirts, men-collections, edits, ramadan-picks, travel-edit, gifts-for-him, men-activity-training, gifts, the-fall-edit, men-collections-metal-vent-tech-shop, the-spring-edit, men-activity-running, men-activity",FUA0029881D,Metal Vent Tech Short-Sleeve Shirt,True,lowStock,365.0,WHITE/WHITE,color-white-white,S
Metal Vent Tech Short-Sleeve Shirt,PROD11710026_LULU,AED,AED 365.00,BUY,365.0,New,"New in, Men's Tops, Root Lululemon, Summer Shop, Mens, Men's T-Shirts, Men's Collections, Seasonal, Eid Edit, Travel Edit, Gifts For Him, Training Clothes for Men, Gifts, The Fall Edit, Metal Vent Tech Collection, The Spring Edit, Running Clothes for Men, Sports Clothing for Men","new, men-tops, root-0, summer-shop, men, mens-t-shirts, men-collections, edits, ramadan-picks, travel-edit, gifts-for-him, men-activity-training, gifts, the-fall-edit, men-collections-metal-vent-tech-shop, the-spring-edit, men-activity-running, men-activity",FUA0029886D,Metal Vent Tech Short-Sleeve Shirt,True,inStock,365.0,SLATE/WHITE,color-slate-white,M
Metal Vent Tech Short-Sleeve Shirt,PROD11710026_LULU,AED,AED 365.00,BUY,365.0,New,"New in, Men's Tops, Root Lululemon, Summer Shop, Mens, Men's T-Shirts, Men's Collections, Seasonal, Eid Edit, Travel Edit, Gifts For Him, Training Clothes for Men, Gifts, The Fall Edit, Metal Vent Tech Collection, The Spring Edit, Running Clothes for Men, Sports Clothing for Men","new, men-tops, root-0, summer-shop, men, mens-t-shirts, men-collections, edits, ramadan-picks, travel-edit, gifts-for-him, men-activity-training, gifts, the-fall-edit, men-collections-metal-vent-tech-shop, the-spring-edit, men-activity-running, men-activity",FUA0029906D,Metal Vent Tech Short-Sleeve Shirt,True,lowStock,365.0,JDGR/GREU,color-jdgr-greu,XXL
