product_name,baseProduct,product_price_currency,product_price_formatted,product_price_type,product_price_value,badges,categories,category_codes,option_code,option_productName,option_sellable,option_stock_status,option_price_value,color_name,color_value,size
Softstreme Full-Zip Hoodie,PROD11680538_LULU,AED,AED 660.00,BUY,660.0,New,"New in, Women's Hoodies and Sweatshirts, Women's On the Move, Sports Clothing for Women, Women's Matching Sets, Womens, Root Lululemon, Travel Edit, Women's Jackets, Summer Shop, Women's Collections, Seasonal, Softstreme Collection","new, womens-hoodies-and-sweatshirts, women-activity-on-the-move, womens-activity, women-collection-matching-sets, women, root-0, travel-edit, womens-coats-and-jackets, summer-shop, womens-collections, edits, softstreme-collection",FUA0098062D,Softstreme Full-Zip Hoodie,True,lowStock,660.0,LIGHT IVORY,color-light-ivory,4
Softstreme Full-Zip Hoodie,PROD11680538_LULU,AED,AED 660.00,BUY,660.0,New,"New in, Women's Hoodies and Sweatshirts, Women's On the Move, Sports Clothing for Women, Women's Matching Sets, Womens, Root Lululemon, Travel Edit, Women's Jackets, Summer Shop, Women's Collections, Seasonal, Softstreme Collection","new, womens-hoodies-and-sweatshirts, women-activity-on-the-move, womens-activity, women-collection-matching-sets, women, root-0, travel-edit, womens-coats-and-jackets, summer-shop, womens-collections, edits, softstreme-collection",UPV1282823,Softstreme Full-Zip Hoodie,True,lowStock,660.0,BLACK,Color-Black,2
Steady State Crew *Wordmark,PROD20004507_LULU,AED,AED 595.00,BUY,595.0,New,"New in, Root Lululemon, Mens, Men's Hoodies and Sweatshirts","new, root-0, men, mens-hoodies-and-sweatshirts",FUA0108932D,Steady State Crew *Wordmark,True,lowStock,595.0,LIGHT IVORY,color-light-ivory,M
Steady State Crew *Wordmark,PROD20004507_LULU,AED,AED 595.00,BUY,595.0,New,"New in, Root Lululemon, Mens, Men's Hoodies and Sweatshirts","new, root-0, men, mens-hoodies-and-sweatshirts",FUA0109173D,Steady State Crew *Wordmark,True,lowStock,595.0,WARM ASH GREY,color-warm-ash-grey,S
Back to Life Clear Bottle 24oz,PROD11750701_LULU,AED,AED 130.00,BUY,130.0,New,"New in, Accessories, Training Equipment, College Goals, Root Lululemon, College Essentials, Womens, Summer Shop, Men's On The Move, Mens, Yoga Accessories, Seasonal, Women's On the Move, Running Accessories, Sports Clothing for Women, Collections, Travel Edit, Water Bottles, Fall Edit, Sports Clothing for Men","new, accessories, accessories-collections-training-equipment, back-to-school, root-0, back-to-school-accessories, women, summer-shop, men-activity-on-the-move, men, accessories-collections-yoga, edits, women-activity-on-the-move, accessories-collections-running-accessories, womens-activity, accessories-collections, travel-edit, water-bottles, the-fall-edit, men-activity",FUA0109020D,Back to Life Clear Bottle 24oz,True,inStock,180.0,STRH,color-strh,O/S
Back to Life Clear Bottle 24oz,PROD11750701_LULU,AED,AED 130.00,BUY,130.0,New,"New in, Accessories, Training Equipment, College Goals, Root Lululemon, College Essentials, Womens, Summer Shop, Men's On The Move, Mens, Yoga Accessories, Seasonal, Women's On the Move, Running Accessories, Sports Clothing for Women, Collections, Travel Edit, Water Bottles, Fall Edit, Sports Clothing for Men","new, accessories, accessories-collections-training-equipment, back-to-school, root-0, back-to-school-accessories, women, summer-shop, men-activity-on-the-move, men, accessories-collections-yoga, edits, women-activity-on-the-move, accessories-collections-running-accessories, womens-activity, accessories-collections, travel-edit, water-bottles, the-fall-edit, men-activity",FUA0109005D,Back to Life Clear Bottle 24oz,True,inStock,130.0,TRNV,Color-TRNV,O/S
Back to Life Clear Bottle 24oz,PROD11750701_LULU,AED,AED 130.00,BUY,130.0,New,"New in, Accessories, Training Equipment, College Goals, Root Lululemon, College Essentials, Womens, Summer Shop, Men's On The Move, Mens, Yoga Accessories, Seasonal, Women's On the Move, Running Accessories, Sports Clothing for Women, Collections, Travel Edit, Water Bottles, Fall Edit, Sports Clothing for Men","new, accessories, accessories-collections-training-equipment, back-to-school, root-0, back-to-school-accessories, women, summer-shop, men-activity-on-the-move, men, accessories-collections-yoga, edits, women-activity-on-the-move, accessories-collections-running-accessories, womens-activity, accessories-collections, travel-edit, water-bottles, the-fall-edit, men-activity",FUA0095975D,Back to Life Clear Bottle 24oz,True,inStock,130.0,LULU RED,color-lulu-red,O/S
Back to Life Clear Bottle 24oz,PROD11750701_LULU,AED,AED 130.00,BUY,130.0,New,"New in, Accessories, Training Equipment, College Goals, Root Lululemon, College Essentials, Womens, Summer Shop, Men's On The Move, Mens, Yoga Accessories, Seasonal, Women's On the Move, Running Accessories, Sports Clothing for Women, Collections, Travel Edit, Water Bottles, Fall Edit, Sports Clothing for Men","new, accessories, accessories-collections-training-equipment, back-to-school, root-0, back-to-school-accessories, women, summer-shop, men-activity-on-the-move, men, accessories-collections-yoga, edits, women-activity-on-the-move, accessories-collections-running-accessories, womens-activity, accessories-collections, travel-edit, water-bottles, the-fall-edit, men-activity",FUA0095976D,Back to Life Clear Bottle 24oz,True,inStock,130.0,CLBL,color-clbl,O/S
Back to Life Clear Bottle 24oz,PROD11750701_LULU,AED,AED 130.00,BUY,130.0,New,"New in, Accessories, Training Equipment, College Goals, Root Lululemon, College Essentials, Womens, Summer Shop, Men's On The Move, Mens, Yoga Accessories, Seasonal, Women's On the Move, Running Accessories, Sports Clothing for Women, Collections, Travel Edit, Water Bottles, Fall Edit, Sports Clothing for Men","new, accessories, accessories-collections-training-equipment, back-to-school, root-0, back-to-school-accessories, women, summer-shop, men-activity-on-the-move, men, accessories-collections-yoga, edits, women-activity-on-the-move, accessories-collections-running-accessories, womens-activity, accessories-collections, travel-edit, water-bottles, the-fall-edit, men-activity",FUA0109006D,Back to Life Clear Bottle 24oz,True,inStock,130.0,TRNV,Color-TRNV,O/S
Back to Life Sport Bottle 18oz *Straw Lid,PROD11510241_LULU,AED,AED 180.00,BUY,180.0,New,"New in, Accessories, Women's On the Move, College Goals, Sports Clothing for Women, Root Lululemon, Womens, College Essentials, Water Bottles, Men's On The Move, Mens, Seasonal, Sports Clothing for Men","new, accessories, women-activity-on-the-move, back-to-school, womens-activity, root-0, women, back-to-school-accessories, water-bottles, men-activity-on-the-move, men, edits, men-activity",FUA0109003D,Back to Life Sport Bottle 18oz *Straw Lid,True,inStock,180.0,BLISSFUL PINK,color-blissful-pink,O/S
Back to Life Sport Bottle 18oz *Straw Lid,PROD11510241_LULU,AED,AED 180.00,BUY,180.0,New,"New in, Accessories, Women's On the Move, College Goals, Sports Clothing for Women, Root Lululemon, Womens, College Essentials, Water Bottles, Men's On The Move, Mens, Seasonal, Sports Clothing for Men","new, accessories, women-activity-on-the-move, back-to-school, womens-activity, root-0, women, back-to-school-accessories, water-bottles, men-activity-on-the-move, men, edits, men-activity",FUA0083926D,Back to Life Sport Bottle 18oz *Straw Lid,True,lowStock,195.0,HOT HEAT,color-hot-heat,O/S
Back to Life Sport Bottle 18oz *Straw Lid,PROD11510241_LULU,AED,AED 180.00,BUY,180.0,New,"New in, Accessories, Women's On the Move, College Goals, Sports Clothing for Women, Root Lululemon, Womens, College Essentials, Water Bottles, Men's On The Move, Mens, Seasonal, Sports Clothing for Men","new, accessories, women-activity-on-the-move, back-to-school, womens-activity, root-0, women, back-to-school-accessories, water-bottles, men-activity-on-the-move, men, edits, men-activity",FUA0083925D,Back to Life Sport Bottle 18oz *Straw Lid,True,inStock,195.0,WHITE,Color-White,O/S
Back to Life Sport Bottle 18oz *Straw Lid,PROD11510241_LULU,AED,AED 180.00,BUY,180.0,New,"New in, Accessories, Women's On the Move, College Goals, Sports Clothing for Women, Root Lululemon, Womens, College Essentials, Water Bottles, Men's On The Move, Mens, Seasonal, Sports Clothing for Men","new, accessories, women-activity-on-the-move, back-to-school, womens-activity, root-0, women, back-to-school-accessories, water-bottles, men-activity-on-the-move, men, edits, men-activity",FUA0095973D,Back to Life Sport Bottle 18oz *Straw Lid,True,inStock,195.0,RCGR,color-rcgr,O/S
Back to Life Sport Bottle 18oz *Straw Lid,PROD11510241_LULU,AED,AED 180.00,BUY,180.0,New,"New in, Accessories, Women's On the Move, College Goals, Sports Clothing for Women, Root Lululemon, Womens, College Essentials, Water Bottles, Men's On The Move, Mens, Seasonal, Sports Clothing for Men","new, accessories, women-activity-on-the-move, back-to-school, womens-activity, root-0, women, back-to-school-accessories, water-bottles, men-activity-on-the-move, men, edits, men-activity",FUA0095972D,Back to Life Sport Bottle 18oz *Straw Lid,True,inStock,195.0,CGPU,color-cgpu,O/S
Back to Life Sport Bottle 18oz *Straw Lid,PROD11510241_LULU,AED,AED 180.00,BUY,180.0,New,"New in, Accessories, Women's On the Move, College Goals, Sports Clothing for Women, Root Lululemon, Womens, College Essentials, Water Bottles, Men's On The Move, Mens, Seasonal, Sports Clothing for Men","new, accessories, women-activity-on-the-move, back-to-school, womens-activity, root-0, women, back-to-school-accessories, water-bottles, men-activity-on-the-move, men, edits, men-activity",FUA0095970D,Back to Life Sport Bottle 18oz *Straw Lid,True,inStock,195.0,LULU RED,color-lulu-red,O/S
Back to Life Sport Bottle 18oz *Straw Lid,PROD11510241_LULU,AED,AED 180.00,BUY,180.0,New,"New in, Accessories, Women's On the Move, College Goals, Sports Clothing for Women, Root Lululemon, Womens, College Essentials, Water Bottles, Men's On The Move, Mens, Seasonal, Sports Clothing for Men","new, accessories, women-activity-on-the-move, back-to-school, womens-activity, root-0, women, back-to-school-accessories, water-bottles, men-activity-on-the-move, men, edits, men-activity",FUA0095990D,Back to Life Sport Bottle 18oz *Straw Lid,True,inStock,195.0,AURORA BLUE/MIDNIGHT TEAL,color-aurora-blue-midnight-teal,O/S
Back to Life Sport Bottle 18oz *Straw Lid,PROD11510241_LULU,AED,AED 180.00,BUY,180.0,New,"New in, Accessories, Women's On the Move, College Goals, Sports Clothing for Women, Root Lululemon, Womens, College Essentials, Water Bottles, Men's On The Move, Mens, Seasonal, Sports Clothing for Men","new, accessories, women-activity-on-the-move, back-to-school, womens-activity, root-0, women, back-to-school-accessories, water-bottles, men-activity-on-the-move, men, edits, men-activity",FUA0095971D,Back to Life Sport Bottle 18oz *Straw Lid,True,inStock,195.0,RASPBERRY COULIS,color-raspberry-coulis,O/S
Back to Life Sport Bottle 18oz *Straw Lid,PROD11510241_LULU,AED,AED 180.00,BUY,180.0,New,"New in, Accessories, Women's On the Move, College Goals, Sports Clothing for Women, Root Lululemon, Womens, College Essentials, Water Bottles, Men's On The Move, Mens, Seasonal, Sports Clothing for Men","new, accessories, women-activity-on-the-move, back-to-school, womens-activity, root-0, women, back-to-school-accessories, water-bottles, men-activity-on-the-move, men, edits, men-activity",FUA0030106D,Back to Life Sport Bottle 18oz *Straw Lid,True,inStock,195.0,BLACK,Color-Black,O/S
Back to Life Sport Bottle 18oz *Straw Lid,PROD11510241_LULU,AED,AED 180.00,BUY,180.0,New,"New in, Accessories, Women's On the Move, College Goals, Sports Clothing for Women, Root Lululemon, Womens, College Essentials, Water Bottles, Men's On The Move, Mens, Seasonal, Sports Clothing for Men","new, accessories, women-activity-on-the-move, back-to-school, womens-activity, root-0, women, back-to-school-accessories, water-bottles, men-activity-on-the-move, men, edits, men-activity",FUA0109004D,Back to Life Sport Bottle 18oz *Straw Lid,True,inStock,180.0,KOHLRABI GREEN,color-kohlrabi-green,O/S
Back to Life Sport Bottle 24oz Straw Lid *Shine,PROD11720543_LULU,AED,AED 225.00,BUY,225.0,New,"New in, Accessories, Training Equipment, College Goals, Root Lululemon, College Essentials, Womens, Summer Shop, Men's On The Move, Mens, Yoga Accessories, Seasonal, Women's On the Move, Running Accessories, Sports Clothing for Women, Collections, Travel Edit, Water Bottles, Sports Clothing for Men","new, accessories, accessories-collections-training-equipment, back-to-school, root-0, back-to-school-accessories, women, summer-shop, men-activity-on-the-move, men, accessories-collections-yoga, edits, women-activity-on-the-move, accessories-collections-running-accessories, womens-activity, accessories-collections, travel-edit, water-bottles, men-activity",FUA0083930D,Back to Life Sport Bottle 24oz Straw Lid *Shine,True,inStock,240.0,BLACK,Color-Black,O/S
Back to Life Sport Bottle 24oz Straw Lid *Shine,PROD11720543_LULU,AED,AED 225.00,BUY,225.0,New,"New in, Accessories, Training Equipment, College Goals, Root Lululemon, College Essentials, Womens, Summer Shop, Men's On The Move, Mens, Yoga Accessories, Seasonal, Women's On the Move, Running Accessories, Sports Clothing for Women, Collections, Travel Edit, Water Bottles, Sports Clothing for Men","new, accessories, accessories-collections-training-equipment, back-to-school, root-0, back-to-school-accessories, women, summer-shop, men-activity-on-the-move, men, accessories-collections-yoga, edits, women-activity-on-the-move, accessories-collections-running-accessories, womens-activity, accessories-collections, travel-edit, water-bottles, men-activity",FUA0083931D,Back to Life Sport Bottle 24oz Straw Lid *Shine,True,inStock,240.0,HOT HEAT,color-hot-heat,O/S
Back to Life Sport Bottle 24oz Straw Lid *Shine,PROD11720543_LULU,AED,AED 225.00,BUY,225.0,New,"New in, Accessories, Training Equipment, College Goals, Root Lululemon, College Essentials, Womens, Summer Shop, Men's On The Move, Mens, Yoga Accessories, Seasonal, Women's On the Move, Running Accessories, Sports Clothing for Women, Collections, Travel Edit, Water Bottles, Sports Clothing for Men","new, accessories, accessories-collections-training-equipment, back-to-school, root-0, back-to-school-accessories, women, summer-shop, men-activity-on-the-move, men, accessories-collections-yoga, edits, women-activity-on-the-move, accessories-collections-running-accessories, womens-activity, accessories-collections, travel-edit, water-bottles, men-activity",FUA0095987D,Back to Life Sport Bottle 24oz Straw Lid *Shine,True,inStock,240.0,LAVENDER FROST/PINK ORGANZA,color-lavender-frost-pink-organza,O/S
Back to Life Sport Bottle 24oz Straw Lid *Shine,PROD11720543_LULU,AED,AED 225.00,BUY,225.0,New,"New in, Accessories, Training Equipment, College Goals, Root Lululemon, College Essentials, Womens, Summer Shop, Men's On The Move, Mens, Yoga Accessories, Seasonal, Women's On the Move, Running Accessories, Sports Clothing for Women, Collections, Travel Edit, Water Bottles, Sports Clothing for Men","new, accessories, accessories-collections-training-equipment, back-to-school, root-0, back-to-school-accessories, women, summer-shop, men-activity-on-the-move, men, accessories-collections-yoga, edits, women-activity-on-the-move, accessories-collections-running-accessories, womens-activity, accessories-collections, travel-edit, water-bottles, men-activity",FUA0109017D,Back to Life Sport Bottle 24oz Straw Lid *Shine,True,inStock,225.0,BALF,color-balf,O/S
The (Small) Towel,PROD1410049_LULU,AED,AED 85.00,BUY,85.0,New,"New in, Accessories, Training Equipment, College Goals, Tennis Clothes for Men, Equipment, Root Lululemon, Golf Clothes for Women, Womens, College Essentials, Running Clothes for Women, Mens, Yoga Accessories, Women's Running Accessories, Seasonal, Sports Clothing for Women, Women's Yoga Accessories, Collections, Yoga Clothes for Women, Fall Edit, Cyber Monday, Sports Clothing for Men, Tennis Clothes for Women","new, accessories, accessories-collections-training-equipment, back-to-school, men-activity-tennis, equipment, root-0, women-activity-golf, women, back-to-school-accessories, women-activity-running, men, accessories-collections-yoga, running-accessories, edits, womens-activity, yoga-accessories, accessories-collections, women-activity-yoga, the-fall-edit, cyber-monday, men-activity, women-activity-tennis",FUA0109000D,The (Small) Towel,True,inStock,105.0,PHDL/DCOP,color-phdl-dcop,O/S
The (Small) Towel,PROD1410049_LULU,AED,AED 85.00,BUY,85.0,New,"New in, Accessories, Training Equipment, College Goals, Tennis Clothes for Men, Equipment, Root Lululemon, Golf Clothes for Women, Womens, College Essentials, Running Clothes for Women, Mens, Yoga Accessories, Women's Running Accessories, Seasonal, Sports Clothing for Women, Women's Yoga Accessories, Collections, Yoga Clothes for Women, Fall Edit, Cyber Monday, Sports Clothing for Men, Tennis Clothes for Women","new, accessories, accessories-collections-training-equipment, back-to-school, men-activity-tennis, equipment, root-0, women-activity-golf, women, back-to-school-accessories, women-activity-running, men, accessories-collections-yoga, running-accessories, edits, womens-activity, yoga-accessories, accessories-collections, women-activity-yoga, the-fall-edit, cyber-monday, men-activity, women-activity-tennis",UPV0979582,The (Small) Towel,True,inStock,85.0,BLACK,Color-Black,O/S
The (Small) Towel,PROD1410049_LULU,AED,AED 85.00,BUY,85.0,New,"New in, Accessories, Training Equipment, College Goals, Tennis Clothes for Men, Equipment, Root Lululemon, Golf Clothes for Women, Womens, College Essentials, Running Clothes for Women, Mens, Yoga Accessories, Women's Running Accessories, Seasonal, Sports Clothing for Women, Women's Yoga Accessories, Collections, Yoga Clothes for Women, Fall Edit, Cyber Monday, Sports Clothing for Men, Tennis Clothes for Women","new, accessories, accessories-collections-training-equipment, back-to-school, men-activity-tennis, equipment, root-0, women-activity-golf, women, back-to-school-accessories, women-activity-running, men, accessories-collections-yoga, running-accessories, edits, womens-activity, yoga-accessories, accessories-collections, women-activity-yoga, the-fall-edit, cyber-monday, men-activity, women-activity-tennis",FUA0108999D,The (Small) Towel,True,inStock,85.0,BAY LEAF,color-bay-leaf,O/S
Men's Split Shift Running Shoe,PROD20001375_LULU,AED,AED 695.00,BUY,695.0,New,"New in, College Goals, Shoes, Men's Shoes, Root Lululemon, Mens, Running Clothes for Men, Seasonal, Sports Clothing for Men","new, back-to-school, shoes, mens-shoes, root-0, men, men-activity-running, edits, men-activity",FUA0109208D,Men's Split Shift Running Shoe,True,inStock,695.0,LVPR/WHT/SILD,color-lvpr-wht-sild,9
