product_name,baseProduct,product_price_currency,product_price_formatted,product_price_type,product_price_value,badges,categories,category_codes,option_code,option_productName,option_sellable,option_stock_status,option_price_value,color_name,color_value,size
"lululemon Align™ High-Rise Short 6""",PROD8351150_LULU,AED,AED 300.00,BUY,300.0,New,"New in, Women's Shorts, Align™ Collection, Womens, Root Lululemon, The Winter Drop, Summer Shop, Seasonal, Sports Clothing for Women, Travel Edit, Women's Collections, mss, Yoga Clothes for Women, Fall Edit, Lavender Lux, Women's Collections, The Spring Edit","new, womens-shorts, the-align-collection, women, root-0, the-winter-drop, summer-shop, edits, womens-activity, travel-edit, women-guides, mss, women-activity-yoga, the-fall-edit, color-focus, womens-collections, the-spring-edit",UPV0790077,"lululemon Align™ High-Rise Short 6""",True,lowStock,300.0,TRUE NAVY,color-true-navy,4
"lululemon Align™ High-Rise Short 6""",PROD8351150_LULU,AED,AED 300.00,BUY,300.0,New,"New in, Women's Shorts, Align™ Collection, Womens, Root Lululemon, The Winter Drop, Summer Shop, Seasonal, Sports Clothing for Women, Travel Edit, Women's Collections, mss, Yoga Clothes for Women, Fall Edit, Lavender Lux, Women's Collections, The Spring Edit","new, womens-shorts, the-align-collection, women, root-0, the-winter-drop, summer-shop, edits, womens-activity, travel-edit, women-guides, mss, women-activity-yoga, the-fall-edit, color-focus, womens-collections, the-spring-edit",UPV0846658,"lululemon Align™ High-Rise Short 6""",True,lowStock,285.0,WHITE,Color-White,10
"lululemon Align™ High-Rise Short 6""",PROD8351150_LULU,AED,AED 300.00,BUY,300.0,New,"New in, Women's Shorts, Align™ Collection, Womens, Root Lululemon, The Winter Drop, Summer Shop, Seasonal, Sports Clothing for Women, Travel Edit, Women's Collections, mss, Yoga Clothes for Women, Fall Edit, Lavender Lux, Women's Collections, The Spring Edit","new, womens-shorts, the-align-collection, women, root-0, the-winter-drop, summer-shop, edits, womens-activity, travel-edit, women-guides, mss, women-activity-yoga, the-fall-edit, color-focus, womens-collections, the-spring-edit",FUA0063742D,"lululemon Align™ High-Rise Short 6""",True,lowStock,180.0,DARK FOREST,color-dark-forest,2
"lululemon Align™ High-Rise Short 6""",PROD8351150_LULU,AED,AED 300.00,BUY,300.0,New,"New in, Women's Shorts, Align™ Collection, Womens, Root Lululemon, The Winter Drop, Summer Shop, Seasonal, Sports Clothing for Women, Travel Edit, Women's Collections, mss, Yoga Clothes for Women, Fall Edit, Lavender Lux, Women's Collections, The Spring Edit","new, womens-shorts, the-align-collection, women, root-0, the-winter-drop, summer-shop, edits, womens-activity, travel-edit, women-guides, mss, women-activity-yoga, the-fall-edit, color-focus, womens-collections, the-spring-edit",FUA0088366D,"lululemon Align™ High-Rise Short 6""",True,lowStock,210.0,LAVA CAKE,color-lava-cake,12
License to Train Jogger *Regular,PROD9600638_LULU,AED,AED 595.00,BUY,595.0,New,"New in, Men's Joggers, Gift Ideas, Winter Edit, The Winter Edit, Root Lululemon, Summer Shop, Men's On The Move, Mens, Men's Tracksuit Bottoms, Men's Collections, Men's Pants, Pinnacle Train, Seasonal, Men's Back To School, Travel Edit, Gifts For Working Out, Men's Online Exclusives, Training Clothes for Men, Gifts, Fall Edit, Hiking Clothes for Men, Men's Bottoms, Sports Clothing for Men","new, mens-joggers, gift-ideas, winter-treats, winter-gifts, root-0, summer-shop, men-activity-on-the-move, men, mens-tracksuit-bottoms, men-collections, mens-pants, men-collections-pinnacle-train, edits, back-to-school-men, travel-edit, gifts-for-working-out, men-collections-online-exclusives, men-activity-training, gifts, the-fall-edit, men-activity-hiking, mentraining-bottoms, men-activity",UPV0975716,License to Train Jogger *Regular,True,lowStock,595.0,RAW LINEN,color-raw-linen,M
License to Train Jogger *Regular,PROD9600638_LULU,AED,AED 595.00,BUY,595.0,New,"New in, Men's Joggers, Gift Ideas, Winter Edit, The Winter Edit, Root Lululemon, Summer Shop, Men's On The Move, Mens, Men's Tracksuit Bottoms, Men's Collections, Men's Pants, Pinnacle Train, Seasonal, Men's Back To School, Travel Edit, Gifts For Working Out, Men's Online Exclusives, Training Clothes for Men, Gifts, Fall Edit, Hiking Clothes for Men, Men's Bottoms, Sports Clothing for Men","new, mens-joggers, gift-ideas, winter-treats, winter-gifts, root-0, summer-shop, men-activity-on-the-move, men, mens-tracksuit-bottoms, men-collections, mens-pants, men-collections-pinnacle-train, edits, back-to-school-men, travel-edit, gifts-for-working-out, men-collections-online-exclusives, men-activity-training, gifts, the-fall-edit, men-activity-hiking, mentraining-bottoms, men-activity",UPV0898068,License to Train Jogger *Regular,True,inStock,595.0,BLACK,Color-Black,L
License to Train Jogger *Regular,PROD9600638_LULU,AED,AED 595.00,BUY,595.0,New,"New in, Men's Joggers, Gift Ideas, Winter Edit, The Winter Edit, Root Lululemon, Summer Shop, Men's On The Move, Mens, Men's Tracksuit Bottoms, Men's Collections, Men's Pants, Pinnacle Train, Seasonal, Men's Back To School, Travel Edit, Gifts For Working Out, Men's Online Exclusives, Training Clothes for Men, Gifts, Fall Edit, Hiking Clothes for Men, Men's Bottoms, Sports Clothing for Men","new, mens-joggers, gift-ideas, winter-treats, winter-gifts, root-0, summer-shop, men-activity-on-the-move, men, mens-tracksuit-bottoms, men-collections, mens-pants, men-collections-pinnacle-train, edits, back-to-school-men, travel-edit, gifts-for-working-out, men-collections-online-exclusives, men-activity-training, gifts, the-fall-edit, men-activity-hiking, mentraining-bottoms, men-activity",UPV0928634,License to Train Jogger *Regular,True,inStock,595.0,GRAPHITE GREY,color-graphite-grey,L
License to Train Jogger *Regular,PROD9600638_LULU,AED,AED 595.00,BUY,595.0,New,"New in, Men's Joggers, Gift Ideas, Winter Edit, The Winter Edit, Root Lululemon, Summer Shop, Men's On The Move, Mens, Men's Tracksuit Bottoms, Men's Collections, Men's Pants, Pinnacle Train, Seasonal, Men's Back To School, Travel Edit, Gifts For Working Out, Men's Online Exclusives, Training Clothes for Men, Gifts, Fall Edit, Hiking Clothes for Men, Men's Bottoms, Sports Clothing for Men","new, mens-joggers, gift-ideas, winter-treats, winter-gifts, root-0, summer-shop, men-activity-on-the-move, men, mens-tracksuit-bottoms, men-collections, mens-pants, men-collections-pinnacle-train, edits, back-to-school-men, travel-edit, gifts-for-working-out, men-collections-online-exclusives, men-activity-training, gifts, the-fall-edit, men-activity-hiking, mentraining-bottoms, men-activity",UPV0958260,License to Train Jogger *Regular,True,lowStock,595.0,TRUE NAVY,color-true-navy,L
lululemon Energy™ Bra High Support,LW2CP8S_LULU,AED,AED 285.00,BUY,285.0,New,"New in, Sports Bras, Sports Clothing for Women, Training Clothes for Women, Womens, Root Lululemon, Golf Clothes for Women, Running Clothes for Women, Yoga Clothes for Women, Cyber Monday, Tennis Clothes for Women","new, womens-sports-bras, womens-activity, women-activity-training, women, root-0, women-activity-golf, women-activity-running, women-activity-yoga, cyber-monday, women-activity-tennis",UPV0908795,lululemon Energy™ Bra High Support,True,inStock,285.0,RAINFOREST GREEN,color-rainforest-green,34D
Another Mile Jacket,PROD9490277_LULU,AED,AED 995.00,BUY,995.0,New,"New in, Sports Clothing for Women, The Winter Drop, Root Lululemon, Womens, Women's Jackets, Running Clothes for Women, Cyber Monday","new, womens-activity, the-winter-drop, root-0, women, womens-coats-and-jackets, women-activity-running, cyber-monday",UPV0975437,Another Mile Jacket,True,inStock,995.0,BLACK,Color-Black,8
Another Mile Jacket,PROD9490277_LULU,AED,AED 995.00,BUY,995.0,New,"New in, Sports Clothing for Women, The Winter Drop, Root Lululemon, Womens, Women's Jackets, Running Clothes for Women, Cyber Monday","new, womens-activity, the-winter-drop, root-0, women, womens-coats-and-jackets, women-activity-running, cyber-monday",UPV0975148,Another Mile Jacket,True,lowStock,995.0,WHITE,Color-White,4
Another Mile Vest,PROD9750593_LULU,AED,AED 750.00,BUY,750.0,New,"New in, Women's Online Exclusives, Sports Clothing for Women, Eid Edit, Womens, Root Lululemon, Golf Clothes for Women, Women's Jackets, Ramadan Picks for Women, Running Clothes for Women, Women's Collections, Seasonal","new, women-collection-online-exclusives, womens-activity, ramadan-picks, women, root-0, women-activity-golf, womens-coats-and-jackets, women-ramadan-picks, women-activity-running, womens-collections, edits",UPV0967008,Another Mile Vest,True,lowStock,750.0,WHITE,Color-White,2
Zeroed In Slim-Fit Pant *Regular,PROD11740101_LULU,AED,AED 455.00,BUY,455.0,New,"New in, Zeroed In Collection, Root Lululemon, The Winter Drop, Summer Shop, Men's On The Move, Men's Collections, Mens, Men's Pants, Seasonal, Valentines Day, Travel Edit, Gifts For Him, Training Clothes for Men, Gifts, Fall Edit, The Spring Edit, Running Clothes for Men, Sports Clothing for Men","new, zeroed-in, root-0, the-winter-drop, summer-shop, men-activity-on-the-move, men-collections, men, mens-pants, edits, valentines-day, travel-edit, gifts-for-him, men-activity-training, gifts, the-fall-edit, the-spring-edit, men-activity-running, men-activity",FUA0030186D,Zeroed In Slim-Fit Pant *Regular,True,lowStock,455.0,RAW LINEN,color-raw-linen,L
Zeroed In Slim-Fit Pant *Regular,PROD11740101_LULU,AED,AED 455.00,BUY,455.0,New,"New in, Zeroed In Collection, Root Lululemon, The Winter Drop, Summer Shop, Men's On The Move, Men's Collections, Mens, Men's Pants, Seasonal, Valentines Day, Travel Edit, Gifts For Him, Training Clothes for Men, Gifts, Fall Edit, The Spring Edit, Running Clothes for Men, Sports Clothing for Men","new, zeroed-in, root-0, the-winter-drop, summer-shop, men-activity-on-the-move, men-collections, men, mens-pants, edits, valentines-day, travel-edit, gifts-for-him, men-activity-training, gifts, the-fall-edit, the-spring-edit, men-activity-running, men-activity",FUA0108966D,Zeroed In Slim-Fit Pant *Regular,True,inStock,455.0,PALM DECO,color-palm-deco,M
Zeroed In Slim-Fit Pant *Regular,PROD11740101_LULU,AED,AED 455.00,BUY,455.0,New,"New in, Zeroed In Collection, Root Lululemon, The Winter Drop, Summer Shop, Men's On The Move, Men's Collections, Mens, Men's Pants, Seasonal, Valentines Day, Travel Edit, Gifts For Him, Training Clothes for Men, Gifts, Fall Edit, The Spring Edit, Running Clothes for Men, Sports Clothing for Men","new, zeroed-in, root-0, the-winter-drop, summer-shop, men-activity-on-the-move, men-collections, men, mens-pants, edits, valentines-day, travel-edit, gifts-for-him, men-activity-training, gifts, the-fall-edit, the-spring-edit, men-activity-running, men-activity",FUA0103634D,Zeroed In Slim-Fit Pant *Regular,True,inStock,455.0,BLUE TWILL,color-blue-twill,M
Zeroed In Slim-Fit Pant *Regular,PROD11740101_LULU,AED,AED 455.00,BUY,455.0,New,"New in, Zeroed In Collection, Root Lululemon, The Winter Drop, Summer Shop, Men's On The Move, Men's Collections, Mens, Men's Pants, Seasonal, Valentines Day, Travel Edit, Gifts For Him, Training Clothes for Men, Gifts, Fall Edit, The Spring Edit, Running Clothes for Men, Sports Clothing for Men","new, zeroed-in, root-0, the-winter-drop, summer-shop, men-activity-on-the-move, men-collections, men, mens-pants, edits, valentines-day, travel-edit, gifts-for-him, men-activity-training, gifts, the-fall-edit, the-spring-edit, men-activity-running, men-activity",FUA0030176D,Zeroed In Slim-Fit Pant *Regular,True,inStock,455.0,GRAPHITE GREY,color-graphite-grey,L
Zeroed In Slim-Fit Pant *Regular,PROD11740101_LULU,AED,AED 455.00,BUY,455.0,New,"New in, Zeroed In Collection, Root Lululemon, The Winter Drop, Summer Shop, Men's On The Move, Men's Collections, Mens, Men's Pants, Seasonal, Valentines Day, Travel Edit, Gifts For Him, Training Clothes for Men, Gifts, Fall Edit, The Spring Edit, Running Clothes for Men, Sports Clothing for Men","new, zeroed-in, root-0, the-winter-drop, summer-shop, men-activity-on-the-move, men-collections, men, mens-pants, edits, valentines-day, travel-edit, gifts-for-him, men-activity-training, gifts, the-fall-edit, the-spring-edit, men-activity-running, men-activity",FUA0030171D,Zeroed In Slim-Fit Pant *Regular,True,lowStock,455.0,BLACK,Color-Black,L
Zeroed In Slim-Fit Pant *Regular,PROD11740101_LULU,AED,AED 455.00,BUY,455.0,New,"New in, Zeroed In Collection, Root Lululemon, The Winter Drop, Summer Shop, Men's On The Move, Men's Collections, Mens, Men's Pants, Seasonal, Valentines Day, Travel Edit, Gifts For Him, Training Clothes for Men, Gifts, Fall Edit, The Spring Edit, Running Clothes for Men, Sports Clothing for Men","new, zeroed-in, root-0, the-winter-drop, summer-shop, men-activity-on-the-move, men-collections, men, mens-pants, edits, valentines-day, travel-edit, gifts-for-him, men-activity-training, gifts, the-fall-edit, the-spring-edit, men-activity-running, men-activity",FUA0087573D,Zeroed In Slim-Fit Pant *Regular,True,lowStock,455.0,GREY SAGE,color-grey-sage,M
Zeroed In Slim-Fit Pant *Regular,PROD11740101_LULU,AED,AED 455.00,BUY,455.0,New,"New in, Zeroed In Collection, Root Lululemon, The Winter Drop, Summer Shop, Men's On The Move, Men's Collections, Mens, Men's Pants, Seasonal, Valentines Day, Travel Edit, Gifts For Him, Training Clothes for Men, Gifts, Fall Edit, The Spring Edit, Running Clothes for Men, Sports Clothing for Men","new, zeroed-in, root-0, the-winter-drop, summer-shop, men-activity-on-the-move, men-collections, men, mens-pants, edits, valentines-day, travel-edit, gifts-for-him, men-activity-training, gifts, the-fall-edit, the-spring-edit, men-activity-running, men-activity",FUA0072665D,Zeroed In Slim-Fit Pant *Regular,True,lowStock,315.0,TRUE NAVY,color-true-navy,XL
Zeroed In Slim-Fit Pant *Regular,PROD11740101_LULU,AED,AED 455.00,BUY,455.0,New,"New in, Zeroed In Collection, Root Lululemon, The Winter Drop, Summer Shop, Men's On The Move, Men's Collections, Mens, Men's Pants, Seasonal, Valentines Day, Travel Edit, Gifts For Him, Training Clothes for Men, Gifts, Fall Edit, The Spring Edit, Running Clothes for Men, Sports Clothing for Men","new, zeroed-in, root-0, the-winter-drop, summer-shop, men-activity-on-the-move, men-collections, men, mens-pants, edits, valentines-day, travel-edit, gifts-for-him, men-activity-training, gifts, the-fall-edit, the-spring-edit, men-activity-running, men-activity",FUA0091868D,Zeroed In Slim-Fit Pant *Regular,True,lowStock,455.0,SHEER OAK,color-sheer-oak,XXL
Pace Breaker Pant *Regular,PROD11690172_LULU,AED,AED 595.00,BUY,595.0,New,"New in, Men's Joggers, Root Lululemon, Summer Shop, Mens, Men's Collections, Men's Pants, Seasonal, Pace Breaker Collection, Travel Edit, Fall Edit, The Spring Edit, Running Clothes for Men, Sports Clothing for Men","new, mens-joggers, root-0, summer-shop, men, men-collections, mens-pants, edits, pace-breaker-collection, travel-edit, the-fall-edit, the-spring-edit, men-activity-running, men-activity",UPV1282495,Pace Breaker Pant *Regular,True,lowStock,595.0,TRUE NAVY,color-true-navy,XS
Pace Breaker Pant *Regular,PROD11690172_LULU,AED,AED 595.00,BUY,595.0,New,"New in, Men's Joggers, Root Lululemon, Summer Shop, Mens, Men's Collections, Men's Pants, Seasonal, Pace Breaker Collection, Travel Edit, Fall Edit, The Spring Edit, Running Clothes for Men, Sports Clothing for Men","new, mens-joggers, root-0, summer-shop, men, men-collections, mens-pants, edits, pace-breaker-collection, travel-edit, the-fall-edit, the-spring-edit, men-activity-running, men-activity",FUA0103604D,Pace Breaker Pant *Regular,True,lowStock,595.0,BLUE TWILL,color-blue-twill,XL
Pace Breaker Pant *Regular,PROD11690172_LULU,AED,AED 595.00,BUY,595.0,New,"New in, Men's Joggers, Root Lululemon, Summer Shop, Mens, Men's Collections, Men's Pants, Seasonal, Pace Breaker Collection, Travel Edit, Fall Edit, The Spring Edit, Running Clothes for Men, Sports Clothing for Men","new, mens-joggers, root-0, summer-shop, men, men-collections, mens-pants, edits, pace-breaker-collection, travel-edit, the-fall-edit, the-spring-edit, men-activity-running, men-activity",FUA0102716D,Pace Breaker Pant *Regular,True,lowStock,595.0,BAY LEAF,color-bay-leaf,M
Pace Breaker Pant *Regular,PROD11690172_LULU,AED,AED 595.00,BUY,595.0,New,"New in, Men's Joggers, Root Lululemon, Summer Shop, Mens, Men's Collections, Men's Pants, Seasonal, Pace Breaker Collection, Travel Edit, Fall Edit, The Spring Edit, Running Clothes for Men, Sports Clothing for Men","new, mens-joggers, root-0, summer-shop, men, men-collections, mens-pants, edits, pace-breaker-collection, travel-edit, the-fall-edit, the-spring-edit, men-activity-running, men-activity",FUA0098742D,Pace Breaker Pant *Regular,True,lowStock,595.0,WARM ASH GREY,color-warm-ash-grey,M
Pace Breaker Pant *Regular,PROD11690172_LULU,AED,AED 595.00,BUY,595.0,New,"New in, Men's Joggers, Root Lululemon, Summer Shop, Mens, Men's Collections, Men's Pants, Seasonal, Pace Breaker Collection, Travel Edit, Fall Edit, The Spring Edit, Running Clothes for Men, Sports Clothing for Men","new, mens-joggers, root-0, summer-shop, men, men-collections, mens-pants, edits, pace-breaker-collection, travel-edit, the-fall-edit, the-spring-edit, men-activity-running, men-activity",FUA0098739D,Pace Breaker Pant *Regular,True,lowStock,595.0,GRAPHITE GREY,color-graphite-grey,XL
Pace Breaker Pant *Regular,PROD11690172_LULU,AED,AED 595.00,BUY,595.0,New,"New in, Men's Joggers, Root Lululemon, Summer Shop, Mens, Men's Collections, Men's Pants, Seasonal, Pace Breaker Collection, Travel Edit, Fall Edit, The Spring Edit, Running Clothes for Men, Sports Clothing for Men","new, mens-joggers, root-0, summer-shop, men, men-collections, mens-pants, edits, pace-breaker-collection, travel-edit, the-fall-edit, the-spring-edit, men-activity-running, men-activity",UPV1283220,Pace Breaker Pant *Regular,True,lowStock,595.0,BLACK,Color-Black,XS
Groove Nulu Super-High-Rise Flared Pant *Regular,PROD9820425_LULU,AED,AED 550.00,BUY,550.0,New,"New in, Winter Edit, Root Lululemon, The Winter Drop, Womens, Women's Pants, Seasonal, Valentines Day, Women's On the Move, Flared Pants, Sports Clothing for Women, Women's Leggings, Fall Edit, Cyber Monday, Women's Collections","new, winter-treats, root-0, the-winter-drop, women, womens-bottoms, edits, valentines-day, women-activity-on-the-move, flared-collection, womens-activity, womens-leggings, the-fall-edit, cyber-monday, womens-collections",FUA0063634D,Groove Nulu Super-High-Rise Flared Pant *Regular,True,inStock,550.0,ESPRESSO,Color-Espresso,6
Groove Nulu Super-High-Rise Flared Pant *Regular,PROD9820425_LULU,AED,AED 550.00,BUY,550.0,New,"New in, Winter Edit, Root Lululemon, The Winter Drop, Womens, Women's Pants, Seasonal, Valentines Day, Women's On the Move, Flared Pants, Sports Clothing for Women, Women's Leggings, Fall Edit, Cyber Monday, Women's Collections","new, winter-treats, root-0, the-winter-drop, women, womens-bottoms, edits, valentines-day, women-activity-on-the-move, flared-collection, womens-activity, womens-leggings, the-fall-edit, cyber-monday, womens-collections",FUA0102847D,Groove Nulu Super-High-Rise Flared Pant *Regular,True,inStock,550.0,BLUE TWILL,color-blue-twill,4
Groove Nulu Super-High-Rise Flared Pant *Regular,PROD9820425_LULU,AED,AED 550.00,BUY,550.0,New,"New in, Winter Edit, Root Lululemon, The Winter Drop, Womens, Women's Pants, Seasonal, Valentines Day, Women's On the Move, Flared Pants, Sports Clothing for Women, Women's Leggings, Fall Edit, Cyber Monday, Women's Collections","new, winter-treats, root-0, the-winter-drop, women, womens-bottoms, edits, valentines-day, women-activity-on-the-move, flared-collection, womens-activity, womens-leggings, the-fall-edit, cyber-monday, womens-collections",UPV0858160,Groove Nulu Super-High-Rise Flared Pant *Regular,True,inStock,550.0,BLACK,Color-Black,6
Groove Nulu Super-High-Rise Flared Pant *Regular,PROD9820425_LULU,AED,AED 550.00,BUY,550.0,New,"New in, Winter Edit, Root Lululemon, The Winter Drop, Womens, Women's Pants, Seasonal, Valentines Day, Women's On the Move, Flared Pants, Sports Clothing for Women, Women's Leggings, Fall Edit, Cyber Monday, Women's Collections","new, winter-treats, root-0, the-winter-drop, women, womens-bottoms, edits, valentines-day, women-activity-on-the-move, flared-collection, womens-activity, womens-leggings, the-fall-edit, cyber-monday, womens-collections",UPV0967166,Groove Nulu Super-High-Rise Flared Pant *Regular,True,lowStock,550.0,GRAPHITE GREY,color-graphite-grey,6
ABC Classic-Fit Trouser 30L *Stretch Cotton VersaTwill,PROD11680048_LULU,AED,AED 595.00,BUY,595.0,New,"New in, ABC Collection, Root Lululemon, Travel Edit, Summer Shop, Men's On The Move, Fall Edit, Men's Collections, Mens, Men's Pants, Men's Trousers, Seasonal, Sports Clothing for Men","new, abc-collection, root-0, travel-edit, summer-shop, men-activity-on-the-move, the-fall-edit, men-collections, men, mens-pants, mens-trousers, edits, men-activity",FUA0101862D,ABC Classic-Fit Trouser 30L *Stretch Cotton VersaTwill,True,lowStock,595.0,TRUE NAVY,color-true-navy,40
ABC Classic-Fit Trouser 30L *Stretch Cotton VersaTwill,PROD11680048_LULU,AED,AED 595.00,BUY,595.0,New,"New in, ABC Collection, Root Lululemon, Travel Edit, Summer Shop, Men's On The Move, Fall Edit, Men's Collections, Mens, Men's Pants, Men's Trousers, Seasonal, Sports Clothing for Men","new, abc-collection, root-0, travel-edit, summer-shop, men-activity-on-the-move, the-fall-edit, men-collections, men, mens-pants, mens-trousers, edits, men-activity",UPV1281737,ABC Classic-Fit Trouser 30L *Stretch Cotton VersaTwill,True,lowStock,595.0,BLACK,Color-Black,36
ABC Classic-Fit Trouser 30L *Stretch Cotton VersaTwill,PROD11680048_LULU,AED,AED 595.00,BUY,595.0,New,"New in, ABC Collection, Root Lululemon, Travel Edit, Summer Shop, Men's On The Move, Fall Edit, Men's Collections, Mens, Men's Pants, Men's Trousers, Seasonal, Sports Clothing for Men","new, abc-collection, root-0, travel-edit, summer-shop, men-activity-on-the-move, the-fall-edit, men-collections, men, mens-pants, mens-trousers, edits, men-activity",FUA0100687D,ABC Classic-Fit Trouser 30L *Stretch Cotton VersaTwill,True,lowStock,595.0,LIGHT IVORY,color-light-ivory,38
